Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name
BR0002,DLR0019,Jee-M337,294885,5,DT00201,20,7,2017,Saab Motors,AC Cars Motors,Jeep
BR0042,DLR0059,Kia-M391,71910,2,DT00211,30,7,2017,Deccan Motors,Elva Motors,Kia
BR0027,DLR0047,Che-M329,31823,1,DT00788,27,2,2019,Elva Motors,Wiesmann Motors,Chevrolet
BR0019,DLR0017,For-M63,88788,4,DT00258,15,9,2017,PGO Motors,Ferrari Motors,Ford
BR0053,DLR0071,For-M423,108614,2,DT00837,17,4,2019,Saab Motors,Subaru Motors,Ford
BR0040,DLR0045,Sub-M39,102544,4,DT01105,10,1,2020,Saab Motors,Facel Vega Motors,Subaru
BR0005,DLR0030,Aud-M486,53485,1,DT01412,12,11,2020,Piaggio Motors,Wiesmann Motors,Audi
BR0009,DLR0068,Cad-M196,323890,5,DT00204,23,7,2017,Plymouth Motors,Saab Motors,Cadillac
BR0018,DLR0042,Mah-M152,138785,5,DT00307,3,11,2017,Plymouth Motors,AC Cars Motors,Mahindra
BR0018,DLR0017,Kia-M211,120996,4,DT01081,17,12,2019,Plymouth Motors,Ferrari Motors,Kia
BR0035,DLR0023,BMW-M344,140499,3,DT00798,9,3,2019,Piaggio Motors,Facel Vega Motors,BMW
BR0009,DLR0015,Che-M129,98228,4,DT00209,28,7,2017,Plymouth Motors,Facel Vega Motors,Chevrolet
BR0035,DLR0027,Nis-M188,157340,5,DT00920,9,7,2019,Piaggio Motors,Wiesmann Motors,Nissan
BR0020,DLR0065,Mer-M365,276488,4,DT01235,19,5,2020,Deccan Motors,AC Cars Motors,Mercedes-Benz
BR0001,DLR0010,Tat-M433,65310,5,DT00725,26,12,2018,Piaggio Motors,Ferrari Motors,Tata
BR0032,DLR0062,Sub-M379,106014,3,DT01071,7,12,2019,Subaru Motors,Fiat do Brasil Motors,Subaru
BR0048,DLR0046,Tes-M380,80824,2,DT00103,13,4,2017,Saab Motors,Saab Motors,Tesla
BR0059,DLR0039,Tes-M220,118380,2,DT01051,17,11,2019,PGO Motors,Ferrari Motors,Tesla
BR0008,DLR0054,Hon-M82,86936,4,DT00989,16,9,2019,Piaggio Motors,Wiesmann Motors,Honda
BR0018,DLR0038,Hyu-M327,119688,4,DT01186,31,3,2020,Plymouth Motors,Elva Motors,Hyundai
BR0009,DLR0072,Tat-M393,51312,3,DT00511,26,5,2018,Plymouth Motors,Elva Motors,Tata
BR0018,DLR0005,Sub-M179,104148,3,DT01279,2,7,2020,Plymouth Motors,Deccan Motors,Subaru
BR0039,DLR0064,Tes-M220,236760,4,DT01422,22,11,2020,Deccan Motors,Elva Motors,Tesla
BR0002,DLR0078,Mah-M412,88744,4,DT00409,13,2,2018,Saab Motors,Saab Motors,Mahindra
BR0038,DLR0055,Sub-M159,131016,4,DT01174,19,3,2020,Piaggio Motors,AC Cars Motors,Subaru
BR0001,DLR0007,For-M463,48962,1,DT00068,9,3,2017,Piaggio Motors,Subaru Motors,Ford
BR0005,DLR0050,Tes-M140,126656,2,DT01375,6,10,2020,Piaggio Motors,Wiesmann Motors,Tesla
BR0012,DLR0018,Lex-M358,243056,4,DT00810,21,3,2019,Plymouth Motors,Ferrari Motors,Lexus
BR0058,DLR0017,Ren-M74,75244,4,DT00450,26,3,2018,PGO Motors,Ferrari Motors,Renault
BR0031,DLR0034,Hyu-M327,29922,1,DT01220,4,5,2020,Pontiac Motors,Fiat do Brasil Motors,Hyundai
BR0058,DLR0051,Lex-M498,396490,5,DT00710,11,12,2018,PGO Motors,AC Cars Motors,Lexus
BR0037,DLR0032,BMW-M44,129096,2,DT00418,22,2,2018,Pontiac Motors,AC Cars Motors,BMW
BR0051,DLR0067,Ren-M214,48192,2,DT00515,30,5,2018,Subaru Motors,Subaru Motors,Renault
BR0048,DLR0017,Mah-M332,98055,5,DT00509,24,5,2018,Saab Motors,Ferrari Motors,Mahindra
BR0004,DLR0010,Cad-M376,124418,2,DT01293,16,7,2020,Peugeot Motors,Ferrari Motors,Cadillac
BR0052,DLR0006,Nis-M88,21385,1,DT01255,8,6,2020,AC Cars Motors,Fiat do Brasil Motors,Nissan
BR0009,DLR0077,Tes-M480,184150,2,DT00325,21,11,2017,Plymouth Motors,Ferrari Motors,Tesla
BR0024,DLR0059,Jee-M277,213264,4,DT00723,24,12,2018,PGO Motors,Elva Motors,Jeep
BR0037,DLR0040,BMW-M324,71843,1,DT00259,16,9,2017,Pontiac Motors,Facel Vega Motors,BMW
BR0031,DLR0056,Vol-M310,97305,3,DT00688,19,11,2018,Pontiac Motors,Saab Motors,Volkswagen
BR0004,DLR0046,Tat-M473,106735,5,DT00620,12,9,2018,Peugeot Motors,Saab Motors,Tata
BR0006,DLR0017,Toy-M141,122631,3,DT00846,26,4,2019,Elva Motors,Ferrari Motors,Toyota
BR0035,DLR0002,Mah-M232,21655,1,DT01444,14,12,2020,Piaggio Motors,Eicher Polaris Motors,Mahindra
BR0028,DLR0043,Aud-M66,330168,4,DT00180,29,6,2017,Subaru Motors,Elva Motors,Audi
BR0055,DLR0067,Hon-M22,71244,3,DT00474,19,4,2018,Plymouth Motors,Subaru Motors,Honda
BR0012,DLR0069,BMW-M444,154196,2,DT00227,15,8,2017,Plymouth Motors,Elva Motors,BMW
BR0041,DLR0057,For-M103,191855,5,DT00084,25,3,2017,Pontiac Motors,Fiat do Brasil Motors,Ford
BR0013,DLR0074,Tat-M493,85092,4,DT00693,24,11,2018,Plymouth Motors,Eicher Polaris Motors,Tata
BR0035,DLR0003,Jee-M57,266710,5,DT00353,19,12,2017,Piaggio Motors,Deccan Motors,Jeep
BR0007,DLR0056,Lex-M218,239922,3,DT00517,1,6,2018,Subaru Motors,Saab Motors,Lexus
BR0008,DLR0031,Hon-M162,119214,3,DT01140,14,2,2020,Piaggio Motors,Wiesmann Motors,Honda
BR0002,DLR0070,Hyu-M327,149610,5,DT01261,14,6,2020,Saab Motors,Elva Motors,Hyundai
BR0057,DLR0050,Cad-M416,209600,4,DT00447,23,3,2018,Deccan Motors,Wiesmann Motors,Cadillac
BR0007,DLR0039,Che-M409,90912,4,DT00464,9,4,2018,Subaru Motors,Ferrari Motors,Chevrolet
BR0023,DLR0070,Aud-M326,390790,5,DT00395,30,1,2018,Elva Motors,Elva Motors,Audi
BR0025,DLR0079,Vol-M130,114368,4,DT01190,4,4,2020,Pontiac Motors,Eicher Polaris Motors,Volkswagen
BR0049,DLR0052,Che-M349,287530,5,DT00369,4,1,2018,Piaggio Motors,Wiesmann Motors,Chevrolet
BR0047,DLR0005,Lex-M278,144434,2,DT01313,5,8,2020,Deccan Motors,Deccan Motors,Lexus
BR0037,DLR0064,Ren-M274,139335,5,DT00999,26,9,2019,Pontiac Motors,Elva Motors,Renault
BR0059,DLR0048,Sub-M79,64676,2,DT00650,12,10,2018,PGO Motors,Facel Vega Motors,Subaru
BR0016,DLR0054,Hon-M82,21734,1,DT01324,16,8,2020,Peugeot Motors,Wiesmann Motors,Honda
BR0028,DLR0002,For-M163,105492,2,DT01382,13,10,2020,Subaru Motors,Eicher Polaris Motors,Ford
BR0016,DLR0059,Jee-M397,35357,1,DT00350,16,12,2017,Peugeot Motors,Elva Motors,Jeep
BR0039,DLR0045,Mah-M92,115775,5,DT01399,30,10,2020,Deccan Motors,Facel Vega Motors,Mahindra
BR0027,DLR0058,Tes-M280,229745,5,DT00660,22,10,2018,Elva Motors,Elva Motors,Tesla
BR0007,DLR0042,Kia-M411,37396,2,DT00493,8,5,2018,Subaru Motors,AC Cars Motors,Kia
BR0023,DLR0053,Hyu-M187,91505,5,DT00565,19,7,2018,Elva Motors,Saab Motors,Hyundai
BR0009,DLR0064,Ren-M154,51135,3,DT00224,12,8,2017,Plymouth Motors,Elva Motors,Renault
BR0058,DLR0051,Hon-M182,153785,5,DT00349,15,12,2017,PGO Motors,AC Cars Motors,Honda
BR0056,DLR0064,Tes-M260,295005,3,DT01063,29,11,2019,Saab Motors,Elva Motors,Tesla
BR0033,DLR0058,Mah-M372,69918,3,DT00029,29,1,2017,Peugeot Motors,Elva Motors,Mahindra
BR0021,DLR0039,Kia-M411,18698,1,DT01227,11,5,2020,Peugeot Motors,Ferrari Motors,Kia
BR0027,DLR0036,Hon-M102,58416,2,DT00735,5,1,2019,Elva Motors,Fiat do Brasil Motors,Honda
BR0001,DLR0063,Lex-M338,207504,3,DT01135,9,2,2020,Piaggio Motors,Wiesmann Motors,Lexus
BR0039,DLR0001,Kia-M291,139772,4,DT00611,3,9,2018,Deccan Motors,Subaru Motors,Kia
BR0003,DLR0063,For-M43,91416,4,DT00281,8,10,2017,Plymouth Motors,Wiesmann Motors,Ford
BR0044,DLR0064,Aud-M386,153512,2,DT01075,11,12,2019,Pontiac Motors,Elva Motors,Audi
BR0002,DLR0034,Che-M69,42666,1,DT00970,28,8,2019,Saab Motors,Fiat do Brasil Motors,Chevrolet
BR0031,DLR0010,Vol-M230,126840,5,DT01212,26,4,2020,Pontiac Motors,Ferrari Motors,Volkswagen
BR0054,DLR0049,Cad-M76,206184,4,DT01138,12,2,2020,Deccan Motors,Eicher Polaris Motors,Cadillac
BR0003,DLR0074,Cad-M496,58116,1,DT00838,18,4,2019,Plymouth Motors,Eicher Polaris Motors,Cadillac
BR0021,DLR0026,Ren-M494,59942,2,DT01413,13,11,2020,Peugeot Motors,Facel Vega Motors,Renault
BR0016,DLR0001,Ren-M254,91797,3,DT01285,8,7,2020,Peugeot Motors,Subaru Motors,Renault
BR0047,DLR0013,Sub-M259,99504,4,DT01445,15,12,2020,Deccan Motors,Deccan Motors,Subaru
BR0021,DLR0066,Nis-M208,106614,3,DT00888,7,6,2019,Peugeot Motors,Subaru Motors,Nissan
BR0058,DLR0062,Mar-M155,33786,2,DT00438,14,3,2018,PGO Motors,Fiat do Brasil Motors,Maruti
BR0011,DLR0072,Ren-M174,20642,1,DT00358,24,12,2017,Saab Motors,Elva Motors,Renault
BR0007,DLR0064,Jee-M97,279725,5,DT00776,15,2,2019,Subaru Motors,Elva Motors,Jeep
BR0054,DLR0063,Toy-M21,122391,3,DT00486,1,5,2018,Deccan Motors,Wiesmann Motors,Toyota
BR0008,DLR0058,Nis-M448,102924,4,DT00853,3,5,2019,Piaggio Motors,Elva Motors,Nissan
BR0057,DLR0009,Kia-M31,42608,2,DT01326,18,8,2020,Deccan Motors,Elva Motors,Kia
BR0010,DLR0029,Ren-M94,45232,2,DT01295,18,7,2020,Peugeot Motors,Facel Vega Motors,Renault
BR0020,DLR0037,Tes-M80,205644,4,DT00502,17,5,2018,Deccan Motors,Ferrari Motors,Tesla
BR0040,DLR0080,Hyu-M327,29922,1,DT01366,27,9,2020,Saab Motors,Subaru Motors,Hyundai
BR0033,DLR0073,Mah-M412,110930,5,DT00614,6,9,2018,Peugeot Motors,Wiesmann Motors,Mahindra
BR0026,DLR0029,Kia-M91,99010,5,DT01273,26,6,2020,AC Cars Motors,Facel Vega Motors,Kia
BR0005,DLR0042,Tes-M220,295950,5,DT00988,15,9,2019,Piaggio Motors,AC Cars Motors,Tesla
BR0027,DLR0058,BMW-M164,89377,1,DT01066,2,12,2019,Elva Motors,Elva Motors,BMW
BR0053,DLR0027,Mer-M25,55545,1,DT00834,14,4,2019,Saab Motors,Wiesmann Motors,Mercedes-Benz
BR0042,DLR0052,Hyu-M87,47518,2,DT01153,27,2,2020,Deccan Motors,Wiesmann Motors,Hyundai
BR0003,DLR0006,Hon-M182,153785,5,DT00665,27,10,2018,Plymouth Motors,Fiat do Brasil Motors,Honda
BR0002,DLR0058,Ren-M314,150305,5,DT00637,29,9,2018,Saab Motors,Elva Motors,Renault
BR0012,DLR0022,Hon-M82,43468,2,DT00506,21,5,2018,Plymouth Motors,Ferrari Motors,Honda
BR0001,DLR0065,BMW-M404,245408,4,DT00805,16,3,2019,Piaggio Motors,AC Cars Motors,BMW
BR0053,DLR0003,Kia-M251,20491,1,DT01233,17,5,2020,Saab Motors,Deccan Motors,Kia
BR0024,DLR0064,Kia-M311,87930,3,DT00046,15,2,2017,PGO Motors,Elva Motors,Kia
BR0035,DLR0024,Che-M449,91250,2,DT00845,25,4,2019,Piaggio Motors,AC Cars Motors,Chevrolet
BR0017,DLR0054,BMW-M484,204534,3,DT00540,24,6,2018,Deccan Motors,Wiesmann Motors,BMW
BR0034,DLR0011,Tes-M400,76208,1,DT01231,15,5,2020,Subaru Motors,Facel Vega Motors,Tesla
BR0051,DLR0068,Mar-M335,37054,2,DT00705,6,12,2018,Subaru Motors,Saab Motors,Maruti
BR0013,DLR0010,Mer-M325,134547,3,DT01323,15,8,2020,Plymouth Motors,Ferrari Motors,Mercedes-Benz
BR0039,DLR0041,Aud-M466,160696,2,DT01099,4,1,2020,Deccan Motors,Deccan Motors,Audi
BR0039,DLR0003,Lex-M178,175767,3,DT01002,29,9,2019,Deccan Motors,Deccan Motors,Lexus
BR0033,DLR0048,Che-M49,96618,2,DT00007,7,1,2017,Peugeot Motors,Facel Vega Motors,Chevrolet
BR0020,DLR0036,Che-M489,106992,4,DT01026,23,10,2019,Deccan Motors,Fiat do Brasil Motors,Chevrolet
BR0060,DLR0056,Tat-M333,23279,1,DT01052,18,11,2019,Elva Motors,Saab Motors,Tata
BR0057,DLR0055,Mah-M112,100992,4,DT00547,1,7,2018,Deccan Motors,AC Cars Motors,Mahindra
BR0051,DLR0022,Mer-M65,383490,5,DT00595,18,8,2018,Subaru Motors,Ferrari Motors,Mercedes-Benz
BR0037,DLR0053,Che-M109,171728,4,DT00619,11,9,2018,Pontiac Motors,Saab Motors,Chevrolet
BR0036,DLR0052,BMW-M164,357508,4,DT01380,11,10,2020,Peugeot Motors,Wiesmann Motors,BMW
BR0016,DLR0041,Aud-M466,160696,2,DT00181,30,6,2017,Peugeot Motors,Deccan Motors,Audi
BR0021,DLR0044,Hon-M22,47496,2,DT00914,3,7,2019,Peugeot Motors,Elva Motors,Honda
BR0021,DLR0017,Mer-M285,102408,2,DT00039,8,2,2017,Peugeot Motors,Ferrari Motors,Mercedes-Benz
BR0009,DLR0078,Nis-M188,94404,3,DT01360,21,9,2020,Plymouth Motors,Saab Motors,Nissan
BR0052,DLR0048,Toy-M101,85342,2,DT00561,15,7,2018,AC Cars Motors,Facel Vega Motors,Toyota
BR0033,DLR0058,Lex-M398,217437,3,DT00238,26,8,2017,Peugeot Motors,Elva Motors,Lexus
BR0020,DLR0002,Hon-M442,76002,3,DT00871,21,5,2019,Deccan Motors,Eicher Polaris Motors,Honda
BR0059,DLR0016,Jee-M297,145362,3,DT00755,25,1,2019,PGO Motors,Fiat do Brasil Motors,Jeep
BR0007,DLR0014,Tes-M140,316640,5,DT01412,12,11,2020,Subaru Motors,Saab Motors,Tesla
BR0017,DLR0032,Mar-M355,69565,5,DT01036,2,11,2019,Deccan Motors,AC Cars Motors,Maruti
BR0005,DLR0045,Kia-M171,27007,1,DT01098,3,1,2020,Piaggio Motors,Facel Vega Motors,Kia
BR0033,DLR0018,Jee-M137,30869,1,DT00362,28,12,2017,Peugeot Motors,Ferrari Motors,Jeep
BR0029,DLR0078,Hon-M62,27777,1,DT00009,9,1,2017,Piaggio Motors,Saab Motors,Honda
BR0029,DLR0079,For-M143,51974,2,DT00921,10,7,2019,Piaggio Motors,Eicher Polaris Motors,Ford
BR0057,DLR0049,Hon-M82,43468,2,DT00260,17,9,2017,Deccan Motors,Eicher Polaris Motors,Honda
BR0014,DLR0003,Kia-M231,90117,3,DT01196,10,4,2020,Subaru Motors,Deccan Motors,Kia
BR0038,DLR0045,Hon-M62,55554,2,DT00626,18,9,2018,Piaggio Motors,Facel Vega Motors,Honda
BR0020,DLR0058,Vol-M210,48818,2,DT00874,24,5,2019,Deccan Motors,Elva Motors,Volkswagen
BR0038,DLR0077,Tat-M473,21347,1,DT00112,22,4,2017,Piaggio Motors,Ferrari Motors,Tata
BR0028,DLR0052,Mar-M375,13267,1,DT00708,9,12,2018,Subaru Motors,Wiesmann Motors,Maruti
BR0044,DLR0005,Tes-M300,113928,2,DT00520,4,6,2018,Pontiac Motors,Deccan Motors,Tesla
BR0009,DLR0032,Che-M69,213330,5,DT01398,29,10,2020,Plymouth Motors,AC Cars Motors,Chevrolet
BR0030,DLR0076,Aud-M126,212133,3,DT01313,5,8,2020,Saab Motors,Fiat do Brasil Motors,Audi
BR0057,DLR0030,Kia-M131,68964,2,DT01053,19,11,2019,Deccan Motors,Wiesmann Motors,Kia
BR0003,DLR0046,Vol-M410,81498,2,DT00905,24,6,2019,Plymouth Motors,Saab Motors,Volkswagen
BR0013,DLR0044,Mer-M25,166635,3,DT00580,3,8,2018,Plymouth Motors,Elva Motors,Mercedes-Benz
BR0002,DLR0061,Kia-M311,29310,1,DT00675,6,11,2018,Saab Motors,Fiat do Brasil Motors,Kia
BR0047,DLR0002,Mah-M172,111784,4,DT00809,20,3,2019,Deccan Motors,Eicher Polaris Motors,Mahindra
BR0046,DLR0069,Aud-M466,401740,5,DT00352,18,12,2017,Peugeot Motors,Elva Motors,Audi
BR0010,DLR0056,Aud-M106,160196,4,DT00058,27,2,2017,Peugeot Motors,Saab Motors,Audi
BR0034,DLR0030,For-M383,45548,1,DT00683,14,11,2018,Subaru Motors,Wiesmann Motors,Ford
BR0013,DLR0003,Mar-M255,39372,3,DT01095,31,12,2019,Plymouth Motors,Deccan Motors,Maruti
BR0006,DLR0043,Tat-M313,70705,5,DT00026,26,1,2017,Elva Motors,Elva Motors,Tata
BR0042,DLR0076,Aud-M186,41420,1,DT00188,7,7,2017,Deccan Motors,Fiat do Brasil Motors,Audi
BR0026,DLR0018,Kia-M11,49552,2,DT00450,26,3,2018,AC Cars Motors,Ferrari Motors,Kia
BR0046,DLR0044,Tes-M100,347372,4,DT00597,20,8,2018,Peugeot Motors,Elva Motors,Tesla
BR0030,DLR0030,Toy-M181,70332,3,DT00278,5,10,2017,Saab Motors,Wiesmann Motors,Toyota
BR0047,DLR0073,Lex-M98,70306,1,DT01288,11,7,2020,Deccan Motors,Wiesmann Motors,Lexus
BR0019,DLR0005,Cad-M276,70945,1,DT01139,13,2,2020,PGO Motors,Deccan Motors,Cadillac
BR0023,DLR0027,Hyu-M207,63027,3,DT00843,23,4,2019,Elva Motors,Wiesmann Motors,Hyundai
BR0027,DLR0062,Tes-M480,184150,2,DT00552,6,7,2018,Elva Motors,Fiat do Brasil Motors,Tesla
BR0042,DLR0029,BMW-M384,134768,2,DT01107,12,1,2020,Deccan Motors,Facel Vega Motors,BMW
BR0033,DLR0016,Nis-M188,31468,1,DT00167,16,6,2017,Peugeot Motors,Fiat do Brasil Motors,Nissan
BR0032,DLR0012,Mar-M135,29946,2,DT00791,2,3,2019,Subaru Motors,Saab Motors,Maruti
BR0028,DLR0069,Tat-M133,52344,2,DT01096,1,1,2020,Subaru Motors,Elva Motors,Tata
BR0028,DLR0033,Tat-M133,130860,5,DT01306,29,7,2020,Subaru Motors,Saab Motors,Tata
BR0018,DLR0030,Tat-M353,83808,3,DT00791,2,3,2019,Plymouth Motors,Wiesmann Motors,Tata
BR0026,DLR0048,Mer-M205,53093,1,DT01168,13,3,2020,AC Cars Motors,Facel Vega Motors,Mercedes-Benz
BR0049,DLR0006,Hon-M422,78332,2,DT00753,23,1,2019,Piaggio Motors,Fiat do Brasil Motors,Honda
BR0024,DLR0018,Vol-M50,89838,2,DT00558,12,7,2018,PGO Motors,Ferrari Motors,Volkswagen
BR0010,DLR0017,Mah-M72,99944,4,DT01449,19,12,2020,Peugeot Motors,Ferrari Motors,Mahindra
BR0006,DLR0078,Tat-M413,53024,2,DT00446,22,3,2018,Elva Motors,Saab Motors,Tata
BR0039,DLR0012,Aud-M246,121354,2,DT00150,30,5,2017,Deccan Motors,Saab Motors,Audi
BR0023,DLR0048,Lex-M398,217437,3,DT01123,28,1,2020,Elva Motors,Facel Vega Motors,Lexus
BR0025,DLR0013,BMW-M104,103670,2,DT00455,31,3,2018,Pontiac Motors,Deccan Motors,BMW
BR0053,DLR0055,Tat-M233,40346,2,DT00725,26,12,2018,Saab Motors,AC Cars Motors,Tata
BR0002,DLR0025,Che-M9,183104,4,DT00251,8,9,2017,Saab Motors,Facel Vega Motors,Chevrolet
BR0058,DLR0034,Aud-M226,184065,3,DT00781,20,2,2019,PGO Motors,Fiat do Brasil Motors,Audi
BR0042,DLR0059,Vol-M230,76104,3,DT00803,14,3,2019,Deccan Motors,Elva Motors,Volkswagen
BR0019,DLR0067,Hyu-M247,27907,1,DT00838,18,4,2019,PGO Motors,Subaru Motors,Hyundai
BR0052,DLR0076,For-M103,38371,1,DT01234,18,5,2020,AC Cars Motors,Fiat do Brasil Motors,Ford
BR0057,DLR0068,For-M323,163740,3,DT00133,13,5,2017,Deccan Motors,Saab Motors,Ford
BR0028,DLR0063,Che-M129,73671,3,DT00965,23,8,2019,Subaru Motors,Wiesmann Motors,Chevrolet
BR0013,DLR0041,Vol-M210,97636,4,DT00029,29,1,2017,Plymouth Motors,Deccan Motors,Volkswagen
BR0016,DLR0048,Tat-M293,123875,5,DT01154,28,2,2020,Peugeot Motors,Facel Vega Motors,Tata
BR0011,DLR0058,Sub-M99,162584,4,DT01048,14,11,2019,Saab Motors,Elva Motors,Subaru
BR0048,DLR0015,Che-M29,150063,3,DT01198,12,4,2020,Saab Motors,Facel Vega Motors,Chevrolet
BR0041,DLR0043,Kia-M351,46774,2,DT00828,8,4,2019,Pontiac Motors,Elva Motors,Kia
BR0002,DLR0024,Tes-M160,152031,3,DT01216,30,4,2020,Saab Motors,AC Cars Motors,Tesla
BR0040,DLR0026,Hon-M322,102207,3,DT01239,23,5,2020,Saab Motors,Facel Vega Motors,Honda
BR0048,DLR0065,Ren-M334,18839,1,DT01219,3,5,2020,Saab Motors,AC Cars Motors,Renault
BR0018,DLR0009,For-M323,109160,2,DT01461,31,12,2020,Plymouth Motors,Elva Motors,Ford
BR0057,DLR0065,Hyu-M87,118795,5,DT00806,17,3,2019,Deccan Motors,AC Cars Motors,Hyundai
BR0059,DLR0070,For-M283,91888,2,DT01429,29,11,2020,PGO Motors,Elva Motors,Ford
BR0028,DLR0045,BMW-M44,258192,4,DT01015,12,10,2019,Subaru Motors,Facel Vega Motors,BMW
BR0040,DLR0003,Hyu-M127,70617,3,DT01041,7,11,2019,Saab Motors,Deccan Motors,Hyundai
BR0002,DLR0046,Kia-M231,120156,4,DT00076,17,3,2017,Saab Motors,Saab Motors,Kia
BR0009,DLR0011,Mar-M215,87800,5,DT00726,27,12,2018,Plymouth Motors,Facel Vega Motors,Maruti
BR0049,DLR0066,Sub-M99,121938,3,DT01093,29,12,2019,Piaggio Motors,Subaru Motors,Subaru
BR0039,DLR0046,Mar-M415,10395,1,DT00728,29,12,2018,Deccan Motors,Saab Motors,Maruti
BR0031,DLR0011,Tes-M220,236760,4,DT00115,25,4,2017,Pontiac Motors,Facel Vega Motors,Tesla
BR0040,DLR0027,Jee-M377,104104,2,DT01367,28,9,2020,Saab Motors,Wiesmann Motors,Jeep
BR0021,DLR0058,Hon-M2,150865,5,DT00739,9,1,2019,Peugeot Motors,Elva Motors,Honda
BR0021,DLR0020,Tes-M180,287265,5,DT01413,13,11,2020,Peugeot Motors,Ferrari Motors,Tesla
BR0050,DLR0025,Jee-M317,231596,4,DT01279,2,7,2020,Plymouth Motors,Facel Vega Motors,Jeep
BR0006,DLR0041,Toy-M121,85162,2,DT01410,10,11,2020,Elva Motors,Deccan Motors,Toyota
BR0051,DLR0005,Mer-M225,50716,1,DT01347,8,9,2020,Subaru Motors,Deccan Motors,Mercedes-Benz
BR0048,DLR0025,For-M403,99656,4,DT00013,13,1,2017,Saab Motors,Facel Vega Motors,Ford
BR0012,DLR0005,Kia-M371,55251,3,DT00825,5,4,2019,Plymouth Motors,Deccan Motors,Kia
BR0060,DLR0053,Mer-M185,182133,3,DT01229,13,5,2020,Elva Motors,Saab Motors,Mercedes-Benz
BR0024,DLR0033,Mar-M415,51975,5,DT00468,13,4,2018,PGO Motors,Saab Motors,Maruti
BR0020,DLR0016,Cad-M216,115066,2,DT00200,19,7,2017,Deccan Motors,Fiat do Brasil Motors,Cadillac
BR0045,DLR0039,Mah-M332,98055,5,DT00884,3,6,2019,Elva Motors,Ferrari Motors,Mahindra
BR0009,DLR0050,Cad-M256,192204,4,DT00942,31,7,2019,Plymouth Motors,Wiesmann Motors,Cadillac
BR0015,DLR0036,Tes-M480,184150,2,DT00700,1,12,2018,PGO Motors,Fiat do Brasil Motors,Tesla
BR0010,DLR0024,Mer-M325,44849,1,DT00831,11,4,2019,Peugeot Motors,AC Cars Motors,Mercedes-Benz
BR0007,DLR0004,Mer-M305,91012,2,DT00978,5,9,2019,Subaru Motors,Fiat do Brasil Motors,Mercedes-Benz
BR0055,DLR0016,Tat-M453,94064,4,DT01114,19,1,2020,Plymouth Motors,Fiat do Brasil Motors,Tata
BR0029,DLR0023,Ren-M474,52038,2,DT01251,4,6,2020,Piaggio Motors,Facel Vega Motors,Renault
BR0033,DLR0025,Vol-M270,36417,1,DT00757,27,1,2019,Peugeot Motors,Facel Vega Motors,Volkswagen
BR0043,DLR0058,Sub-M279,32308,1,DT00401,5,2,2018,Elva Motors,Elva Motors,Subaru
BR0030,DLR0019,Tat-M93,80480,4,DT00398,2,2,2018,Saab Motors,AC Cars Motors,Tata
BR0018,DLR0023,Tes-M440,246740,5,DT01383,14,10,2020,Plymouth Motors,Facel Vega Motors,Tesla
BR0039,DLR0018,Lex-M238,53403,1,DT00446,22,3,2018,Deccan Motors,Ferrari Motors,Lexus
BR0054,DLR0017,Jee-M417,262330,5,DT01097,2,1,2020,Deccan Motors,Ferrari Motors,Jeep
BR0056,DLR0034,Aud-M326,234474,3,DT00731,1,1,2019,Saab Motors,Fiat do Brasil Motors,Audi
BR0010,DLR0074,Che-M409,90912,4,DT00596,19,8,2018,Peugeot Motors,Eicher Polaris Motors,Chevrolet
BR0027,DLR0016,Toy-M341,128061,3,DT00344,10,12,2017,Elva Motors,Fiat do Brasil Motors,Toyota
BR0030,DLR0080,Mer-M445,331970,5,DT01242,26,5,2020,Saab Motors,Subaru Motors,Mercedes-Benz
BR0058,DLR0016,Mah-M272,47490,3,DT01031,28,10,2019,PGO Motors,Fiat do Brasil Motors,Mahindra
BR0049,DLR0021,Mah-M12,77601,3,DT01448,18,12,2020,Piaggio Motors,Elva Motors,Mahindra
BR0032,DLR0041,Cad-M496,58116,1,DT00228,16,8,2017,Subaru Motors,Deccan Motors,Cadillac
BR0020,DLR0025,Mah-M472,48972,3,DT01158,3,3,2020,Deccan Motors,Facel Vega Motors,Mahindra
BR0053,DLR0061,Jee-M137,123476,4,DT01090,26,12,2019,Saab Motors,Fiat do Brasil Motors,Jeep
BR0006,DLR0055,Sub-M259,99504,4,DT00934,23,7,2019,Elva Motors,AC Cars Motors,Subaru
BR0034,DLR0047,Toy-M101,213355,5,DT00769,8,2,2019,Subaru Motors,Wiesmann Motors,Toyota
BR0057,DLR0014,Jee-M237,100772,2,DT00463,8,4,2018,Deccan Motors,Saab Motors,Jeep
BR0031,DLR0059,Hon-M182,61514,2,DT00506,21,5,2018,Pontiac Motors,Elva Motors,Honda
BR0032,DLR0017,Mer-M285,102408,2,DT00991,18,9,2019,Subaru Motors,Ferrari Motors,Mercedes-Benz
BR0048,DLR0024,Tes-M420,150540,2,DT00232,20,8,2017,Saab Motors,AC Cars Motors,Tesla
BR0025,DLR0059,Kia-M191,54570,3,DT01133,7,2,2020,Pontiac Motors,Elva Motors,Kia
BR0046,DLR0018,Cad-M116,120302,2,DT00288,15,10,2017,Peugeot Motors,Ferrari Motors,Cadillac
